gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,modo,componente,tamanho_componente,origem,posicao_ranking,relacionado,vizinhos_no_corpus,ligacoes_possiveis_no_corpus
aasm,lib/aasm/core/invokers/base_invoker.rb,88061ec5104a,state machines,4.6,7,0,14,0.0,0,0.0,7,4,5,0.714,isolado,aasm#3,4,grupo,,True,3,3
aasm,lib/aasm/core/invokers/class_invoker.rb,88061ec5104a,state machines,4.5,12,0,82,0.0,1,0.0,11,4,11,1.0,isolado,aasm#3,4,grupo,,True,1,1
aasm,lib/aasm/core/invokers/literal_invoker.rb,88061ec5104a,state machines,4.8,9,0,92,0.0,1,53.8,13,4,13,1.0,isolado,aasm#3,4,grupo,229,True,1,1
aasm,lib/aasm/core/invokers/proc_invoker.rb,88061ec5104a,state machines,6.8,17,0,90,0.0,1,70.0,10,4,10,1.0,isolado,aasm#3,4,grupo,,True,1,1
aasm,lib/aasm/persistence/orm.rb,88061ec5104a,state machines,5.2,29,0,11,0.0,0,0.0,19,3,15,0.789,isolado,aasm#0,13,diversidade,216,False,0,0
aasm,lib/aasm/persistence/plain_persistence.rb,88061ec5104a,state machines,4.3,7,0,0,0.0,0,100.0,3,3,3,1.0,isolado,aasm#7,1,diversidade,70,False,0,0
active_model_serializers,lib/active_model/serializer/field.rb,6934c8bd31f4,api builder and discovery,8.7,16,0,71,0.0,0,71.4,7,2,7,1.0,isolado,active_model_serializers#1,1,diversidade,218,False,0,0
active_model_serializers,lib/active_model_serializers.rb,6934c8bd31f4,api builder and discovery,4.8,7,100,40,1.0,0,0.0,5,1,5,1.0,isolado,active_model_serializers#0,13,diversidade,246,True,2,2
active_model_serializers,lib/active_model_serializers/adapter/base.rb,6934c8bd31f4,api builder and discovery,3.2,4,46,23,0.0,0,7.7,13,3,13,1.0,isolado,active_model_serializers#0,13,diversidade,148,True,1,1
active_model_serializers,lib/active_model_serializers/adapter/json_api/pagination_links.rb,6934c8bd31f4,api builder and discovery,5.2,11,0,83,0.0,1,0.0,12,4,12,1.0,isolado,active_model_serializers#10,1,diversidade,232,False,0,0
active_model_serializers,lib/active_model_serializers/model.rb,6934c8bd31f4,api builder and discovery,5.4,7,38,100,1.0,0,12.5,8,3,8,1.0,isolado,active_model_serializers#0,13,diversidade,46,True,1,1
activerecord,lib/active_record.rb,3989ebf3473d,orm/odm,7.9,21,100,33,0.86,0,5.6,18,7,18,1.0,isolado,activerecord#0,16,diversidade,172,False,0,0
activerecord,lib/active_record/associations/builder/belongs_to.rb,3989ebf3473d,orm/odm,13.9,34,100,82,0.0,1,45.5,11,2,10,0.909,isolado,activerecord#5,3,grupo,,True,1,1
activerecord,lib/active_record/associations/builder/has_one.rb,3989ebf3473d,orm/odm,5.6,11,100,75,0.0,1,12.5,8,2,7,0.875,isolado,activerecord#5,3,grupo,,True,1,1
activerecord,lib/active_record/associations/builder/singular_association.rb,3989ebf3473d,orm/odm,15.5,21,100,75,0.0,1,50.0,4,2,4,1.0,isolado,activerecord#8,1,diversidade,64,False,0,0
activerecord,lib/active_record/associations/foreign_association.rb,3989ebf3473d,orm/odm,10,17,0,100,0.0,0,0.0,3,2,3,1.0,isolado,activerecord#12,4,grupo,,True,2,2
activerecord,lib/active_record/associations/has_many_association.rb,3989ebf3473d,orm/odm,9.5,46,0,85,0.33,1,23.1,13,3,13,1.0,isolado,activerecord#12,4,grupo,,True,2,3
activerecord,lib/active_record/associations/has_many_through_association.rb,3989ebf3473d,orm/odm,9.4,36,0,81,0.33,2,19.0,21,3,21,1.0,isolado,activerecord#12,4,grupo,,True,1,2
activerecord,lib/active_record/associations/has_one_association.rb,3989ebf3473d,orm/odm,14.9,31,0,88,0.33,1,25.0,8,3,8,1.0,isolado,activerecord#12,4,grupo,,True,1,2
activerecord,lib/active_record/callbacks.rb,3989ebf3473d,orm/odm,4.3,11,0,0,1.0,0,0.0,6,3,6,1.0,isolado,activerecord#34,1,diversidade,181,False,0,0
activerecord,lib/active_record/connection_adapters/abstract/database_statements.rb,3989ebf3473d,orm/odm,6.3,41,0,32,0.0,0,0.0,71,3,59,0.831,isolado,activerecord#1,43,diversidade,222,False,0,3
activerecord,lib/active_record/errors.rb,3989ebf3473d,orm/odm,7.5,35,14,23,0.03,5,0.0,22,60,17,0.773,isolado,activerecord#113,1,diversidade,21,False,0,2
activerecord,lib/active_record/fixture_set/file.rb,3989ebf3473d,orm/odm,6.2,13,10,80,0.33,0,0.0,10,3,9,0.9,isolado,activerecord#116,14,grupo,,True,4,5
activerecord,lib/active_record/fixture_set/render_context.rb,3989ebf3473d,orm/odm,5.7,11,33,0,0.0,0,0.0,3,1,3,1.0,isolado,activerecord#116,14,grupo,357,True,2,2
activerecord,lib/active_record/fixture_set/table_row.rb,3989ebf3473d,orm/odm,8.2,37,0,91,0.0,1,0.0,23,6,23,1.0,isolado,activerecord#116,14,grupo,,True,1,1
activerecord,lib/active_record/fixtures.rb,3989ebf3473d,orm/odm,7.4,30,53,78,0.17,2,6.2,32,6,32,1.0,isolado,activerecord#116,14,grupo,462,True,4,5
activerecord,lib/active_record/migration.rb,3989ebf3473d,orm/odm,6.6,54,15,55,0.05,3,6.2,129,19,114,0.884,isolado,activerecord#116,14,grupo,,True,2,7
activerecord,lib/active_record/migration/compatibility.rb,3989ebf3473d,orm/odm,5.2,22,3,66,0.12,10,1.5,65,25,40,0.615,isolado,activerecord#116,14,grupo,,True,2,2
activerecord,lib/active_record/migration/default_strategy.rb,3989ebf3473d,orm/odm,3,3,0,100,0.0,1,33.3,3,3,3,1.0,isolado,activerecord#129,1,diversidade,17,False,0,0
activerecord,lib/active_record/query_cache.rb,3989ebf3473d,orm/odm,7,13,60,100,0.0,0,0.0,5,4,5,1.0,isolado,activerecord#134,1,diversidade,202,False,0,0
activerecord,lib/active_record/relation.rb,3989ebf3473d,orm/odm,7.3,44,2,76,2.5,0,2.0,100,4,99,0.99,isolado,activerecord#1,43,diversidade,6,False,0,3
activerecord,lib/active_record/schema.rb,3989ebf3473d,orm/odm,7,12,33,67,0.75,2,33.3,3,4,3,1.0,isolado,activerecord#116,14,grupo,300,True,1,1
activerecord,lib/active_record/schema_dumper.rb,3989ebf3473d,orm/odm,11.7,72,8,73,0.0,0,0.0,26,2,22,0.846,isolado,activerecord#116,14,grupo,,True,2,2
activerecord,lib/active_record/tasks/abstract_tasks.rb,3989ebf3473d,orm/odm,5,16,9,64,0.0,0,0.0,11,3,11,1.0,isolado,activerecord#116,14,grupo,,True,3,4
activerecord,lib/active_record/tasks/database_tasks.rb,3989ebf3473d,orm/odm,7.8,33,0,60,0.25,1,0.0,67,4,66,0.985,isolado,activerecord#116,14,grupo,,True,2,3
activerecord,lib/active_record/tasks/mysql_database_tasks.rb,3989ebf3473d,orm/odm,8.4,18,0,100,0.0,1,0.0,8,3,8,1.0,isolado,activerecord#116,14,grupo,,True,1,1
activerecord,lib/active_record/tasks/postgresql_database_tasks.rb,3989ebf3473d,orm/odm,9.7,33,0,80,0.0,1,0.0,10,3,10,1.0,isolado,activerecord#116,14,grupo,,True,2,2
activerecord,lib/active_record/tasks/sqlite_database_tasks.rb,3989ebf3473d,orm/odm,7.4,16,0,88,0.0,1,0.0,8,3,8,1.0,isolado,activerecord#116,14,grupo,,True,1,2
activerecord,lib/active_record/test_fixtures.rb,3989ebf3473d,orm/odm,9.1,34,0,68,0.33,0,7.1,28,3,28,1.0,com a biblioteca carregada,activerecord#116,14,grupo,,True,1,2
activerecord,lib/active_record/touch_later.rb,3989ebf3473d,orm/odm,8,26,0,43,0.0,0,0.0,7,2,7,1.0,isolado,activerecord#5,3,grupo,,True,2,2
activerecord,lib/arel/attributes/attribute.rb,3989ebf3473d,orm/odm,3,3,0,100,1.67,1,0.0,4,3,4,1.0,isolado,activerecord#172,1,diversidade,221,False,0,0
activerecord-import,benchmarks/lib/cli_parser.rb,8ac907c9bbc5,orm/odm extensions,17.8,68,100,60,0.0,0,0.0,5,1,5,1.0,isolado,activerecord-import#1,1,diversidade,214,False,0,0
activerecord-import,benchmarks/lib/float.rb,8ac907c9bbc5,orm/odm extensions,3,3,0,0,0.0,0,0.0,3,1,3,1.0,isolado,activerecord-import#2,1,diversidade,205,False,0,0
activerecord-import,lib/activerecord-import/adapters/mysql_adapter.rb,8ac907c9bbc5,orm/odm extensions,13.1,52,0,100,2.0,0,0.0,9,1,9,1.0,com a biblioteca carregada,activerecord-import#5,3,grupo,234,True,1,2
activerecord-import,lib/activerecord-import/adapters/sqlite3_adapter.rb,8ac907c9bbc5,orm/odm extensions,9.6,35,0,87,2.0,0,0.0,15,1,14,0.933,com a biblioteca carregada,activerecord-import#5,3,grupo,,True,1,2
activerecord-import,lib/activerecord-import/import.rb,8ac907c9bbc5,orm/odm extensions,30,202,64,82,0.09,1,114.3,28,11,27,0.964,com a biblioteca carregada,activerecord-import#7,2,diversidade,74,False,0,2
activerecord-import,lib/activerecord-import/value_sets_parser.rb,8ac907c9bbc5,orm/odm extensions,6.9,28,25,62,0.0,1,0.0,8,4,7,0.875,com a biblioteca carregada,activerecord-import#5,3,grupo,,True,2,2
activesupport,lib/active_support/core_ext/date_and_time/calculations.rb,3989ebf3473d,core extensions,3.4,7,0,40,0.0,0,0.0,50,2,42,0.84,isolado,activesupport#0,43,diversidade,45,False,0,0
activesupport,lib/active_support/delegation.rb,3989ebf3473d,core extensions,54,128,100,67,0.0,1,66.7,3,3,3,1.0,isolado,activesupport#0,43,diversidade,2,False,0,0
activesupport,lib/active_support/deprecation/constant_accessor.rb,3989ebf3473d,core extensions,26.3,66,33,100,0.0,0,0.0,3,3,3,1.0,isolado,activesupport#40,1,diversidade,77,False,0,0
activesupport,lib/active_support/json/decoding.rb,3989ebf3473d,core extensions,12.7,26,100,33,0.0,0,0.0,3,2,3,1.0,isolado,activesupport#0,43,diversidade,168,False,0,0
activesupport,lib/active_support/test_case.rb,3989ebf3473d,core extensions,4,14,82,9,6.0,1,0.0,11,2,10,0.909,isolado,activesupport#80,3,diversidade,4,False,0,0
addressable,lib/addressable/idna/pure.rb,0c3e8589b23d,core extensions,27.7,120,100,100,0.2,1,0.0,12,5,12,1.0,isolado,addressable#0,3,grupo,396,True,1,2
addressable,lib/addressable/template.rb,0c3e8589b23d,core extensions,14.8,96,0,70,0.0,1,0.0,30,6,30,1.0,isolado,addressable#0,3,grupo,,True,1,2
addressable,lib/addressable/uri.rb,0c3e8589b23d,core extensions,18.5,93,16,69,0.0,1,3.4,88,6,87,0.989,isolado,addressable#0,3,grupo,306,True,2,2
awesome_print,lib/awesome_print/custom_defaults.rb,9ae56ba413b9,cli utilities,4.4,9,100,30,0.0,0,10.0,10,1,9,0.9,isolado,awesome_print#0,1,diversidade,244,False,0,0
awesome_print,lib/awesome_print/ext/active_record.rb,9ae56ba413b9,cli utilities,14,20,20,100,0.0,0,80.0,5,2,5,1.0,isolado,awesome_print#1,1,diversidade,54,False,0,0
awesome_print,lib/awesome_print/formatters/array_formatter.rb,9ae56ba413b9,cli utilities,6.5,15,0,88,0.0,1,5.9,17,3,16,0.941,isolado,awesome_print#11,5,grupo,,True,1,1
awesome_print,lib/awesome_print/formatters/base_formatter.rb,9ae56ba413b9,cli utilities,10.6,38,0,89,0.33,0,0.0,9,3,9,1.0,isolado,awesome_print#11,5,grupo,,True,4,4
awesome_print,lib/awesome_print/formatters/hash_formatter.rb,9ae56ba413b9,cli utilities,5.8,16,0,93,0.0,1,0.0,14,3,14,1.0,isolado,awesome_print#11,5,grupo,,True,1,1
awesome_print,lib/awesome_print/formatters/object_formatter.rb,9ae56ba413b9,cli utilities,12.2,39,0,100,0.0,1,40.0,5,3,5,1.0,isolado,awesome_print#11,5,grupo,,True,1,1
awesome_print,lib/awesome_print/formatters/struct_formatter.rb,9ae56ba413b9,cli utilities,13.8,39,0,100,0.0,1,25.0,4,3,4,1.0,isolado,awesome_print#11,5,grupo,,True,1,1
better_errors,lib/better_errors.rb,fde3b7025db1,error handling,5.2,12,100,25,0.0,0,0.0,4,1,3,0.75,isolado,better_errors#0,5,diversidade,134,False,0,0
bootsnap,lib/bootsnap.rb,e099ec707644,optimizations,10.8,49,100,60,0.0,0,0.0,15,1,15,1.0,isolado,bootsnap#0,10,grupo,,True,5,5
bootsnap,lib/bootsnap/cli.rb,e099ec707644,optimizations,14.1,62,0,33,0.0,0,6.7,15,3,13,0.867,isolado,bootsnap#0,10,grupo,83,True,5,5
bootsnap,lib/bootsnap/cli/worker_pool.rb,e099ec707644,optimizations,8.9,27,21,74,0.0,0,0.0,19,5,18,0.947,isolado,bootsnap#0,10,grupo,,True,1,1
bootsnap,lib/bootsnap/compile_cache.rb,e099ec707644,optimizations,12,28,100,0,0.0,0,0.0,3,2,3,1.0,isolado,bootsnap#0,10,grupo,34,True,4,4
bootsnap,lib/bootsnap/compile_cache/iseq.rb,e099ec707644,optimizations,7,28,50,50,0.17,0,0.0,20,6,19,0.95,isolado,bootsnap#0,10,grupo,368,True,2,2
bootsnap,lib/bootsnap/compile_cache/yaml.rb,e099ec707644,optimizations,13.9,116,39,65,0.44,0,8.7,23,9,18,0.783,isolado,bootsnap#0,10,grupo,,True,2,2
bootsnap,lib/bootsnap/load_path_cache.rb,e099ec707644,optimizations,12,16,100,0,0.0,0,0.0,3,2,3,1.0,isolado,bootsnap#0,10,grupo,,True,2,4
bootsnap,lib/bootsnap/load_path_cache/cache.rb,e099ec707644,optimizations,9.1,53,0,84,0.0,0,0.0,19,3,19,1.0,isolado,bootsnap#0,10,grupo,,True,2,3
bootsnap,lib/bootsnap/load_path_cache/change_observer.rb,e099ec707644,optimizations,5,8,25,88,0.0,0,62.5,8,4,7,0.875,isolado,bootsnap#0,10,grupo,217,True,2,2
bootsnap,lib/bootsnap/load_path_cache/loaded_features_index.rb,e099ec707644,optimizations,9.6,23,0,100,0.0,0,0.0,9,3,9,1.0,isolado,bootsnap#0,10,grupo,318,True,1,2
bootsnap,lib/bootsnap/load_path_cache/path_scanner.rb,e099ec707644,optimizations,22.2,39,100,100,0.0,0,0.0,4,3,4,1.0,isolado,bootsnap#3,1,diversidade,164,False,0,0
brakeman,lib/brakeman/options.rb,fffc4837becb,code analysis and metrics,105,397,100,50,0.0,0,0.0,4,1,3,0.75,isolado,brakeman#1,13,diversidade,50,False,0,0
brakeman,lib/brakeman/processors/lib/call_conversion_helper.rb,fffc4837becb,code analysis and metrics,13.7,24,0,100,0.0,0,16.7,6,2,6,1.0,isolado,brakeman#1,13,diversidade,75,False,0,0
bullet,lib/bullet.rb,bc55c037d27a,profiler and optimization,6.1,20,100,52,0.5,1,0.0,31,2,26,0.839,isolado,bullet#0,8,grupo,29,True,6,6
bullet,lib/bullet/active_record4.rb,bc55c037d27a,profiler and optimization,21.1,191,13,87,0.0,0,80.0,15,2,15,1.0,isolado,bullet#0,8,grupo,,True,4,4
bullet,lib/bullet/active_record42.rb,bc55c037d27a,profiler and optimization,26.4,256,18,88,0.0,0,58.8,17,2,17,1.0,isolado,bullet#0,8,grupo,,True,3,3
bullet,lib/bullet/detector/counter_cache.rb,bc55c037d27a,profiler and optimization,7,13,100,71,0.0,1,0.0,7,3,6,0.857,isolado,bullet#0,8,grupo,,True,3,3
bullet,lib/bullet/detector/n_plus_one_query.rb,bc55c037d27a,profiler and optimization,10.5,23,100,91,0.67,1,0.0,11,3,11,1.0,isolado,bullet#0,8,grupo,,True,4,5
bullet,lib/bullet/detector/unused_eager_loading.rb,bc55c037d27a,profiler and optimization,14.8,37,100,100,0.67,1,0.0,5,3,5,1.0,isolado,bullet#0,8,grupo,429,True,2,2
bullet,lib/bullet/mongoid7x.rb,bc55c037d27a,profiler and optimization,27,68,25,75,0.0,0,100.0,4,2,4,1.0,isolado,bullet#7,1,diversidade,144,False,0,0
bullet,lib/bullet/mongoid8x.rb,bc55c037d27a,profiler and optimization,15.7,57,17,50,0.0,0,33.3,6,2,6,1.0,isolado,bullet#0,8,grupo,,True,1,1
bullet,lib/bullet/notification/n_plus_one_query.rb,bc55c037d27a,profiler and optimization,3.4,5,0,0,0.0,1,0.0,5,3,5,1.0,isolado,bullet#9,1,diversidade,140,False,0,1
bullet,lib/bullet/stack_trace_filter.rb,bc55c037d27a,profiler and optimization,9.6,22,0,100,0.0,0,0.0,5,2,5,1.0,isolado,bullet#0,8,grupo,,True,1,1
bundler-audit,lib/bundler/audit/advisory.rb,f8b06ebbefdd,security,8.3,37,9,36,0.0,1,0.0,11,3,11,1.0,isolado,bundler-audit#0,4,grupo,,True,1,1
bundler-audit,lib/bundler/audit/cli.rb,f8b06ebbefdd,security,15.6,41,14,57,0.33,1,0.0,7,3,7,1.0,isolado,bundler-audit#0,4,grupo,,True,2,2
bundler-audit,lib/bundler/audit/cli/formats.rb,f8b06ebbefdd,security,8.7,16,100,100,0.0,1,0.0,3,5,3,1.0,isolado,bundler-audit#0,4,grupo,,True,1,2
bundler-audit,lib/bundler/audit/database.rb,f8b06ebbefdd,security,6.9,17,24,35,0.0,1,0.0,17,5,16,0.941,isolado,bundler-audit#0,4,grupo,,True,2,3
bundler-audit,lib/bundler/audit/report.rb,f8b06ebbefdd,security,5.7,12,0,100,0.33,0,0.0,9,3,8,0.889,isolado,bundler-audit#3,1,diversidade,242,False,0,0
bundler-audit,lib/bundler/audit/task.rb,f8b06ebbefdd,security,8,21,0,0,0.0,1,0.0,5,4,4,0.8,isolado,bundler-audit#7,1,diversidade,179,False,0,0
byebug,lib/byebug/command_list.rb,aff644023372,debugging tools,3,3,0,80,0.5,0,0.0,5,2,5,1.0,isolado,byebug#2,1,diversidade,42,False,0,0
byebug,lib/byebug/commands/thread/current.rb,aff644023372,debugging tools,4,7,75,0,0.33,1,0.0,4,3,3,0.75,com a biblioteca carregada,byebug#1,67,diversidade,55,False,0,0
byebug,lib/byebug/interfaces/local_interface.rb,aff644023372,debugging tools,7.2,11,0,0,0.0,1,0.0,4,2,4,1.0,com a biblioteca carregada,byebug#1,67,diversidade,248,False,0,0
capybara,lib/capybara/result.rb,a210c6e57872,testing,7.8,25,0,94,1.0,0,0.0,16,2,16,1.0,isolado,capybara#12,1,diversidade,258,False,0,2
capybara,lib/capybara/rspec/matchers/match_selector.rb,a210c6e57872,testing,3,3,0,75,0.0,4,0.0,4,4,4,1.0,isolado,capybara#22,1,diversidade,39,False,0,0
capybara,lib/capybara/selenium/extensions/html5_drag.rb,a210c6e57872,testing,9,12,0,100,0.0,1,0.0,4,2,4,1.0,isolado,capybara#35,6,grupo,,True,3,3
capybara,lib/capybara/selenium/node.rb,a210c6e57872,testing,6.5,36,0,80,1.0,1,1.4,71,3,66,0.93,isolado,capybara#35,6,grupo,,True,4,5
capybara,lib/capybara/selenium/nodes/chrome_node.rb,a210c6e57872,testing,7.1,17,0,79,2.0,2,14.3,14,1,13,0.929,isolado,capybara#35,6,grupo,471,True,2,3
capybara,lib/capybara/selenium/nodes/edge_node.rb,a210c6e57872,testing,8.2,17,0,91,1.0,2,18.2,11,1,11,1.0,isolado,capybara#35,6,grupo,,True,2,2
capybara,lib/capybara/selenium/nodes/firefox_node.rb,a210c6e57872,testing,7.9,24,0,93,2.0,2,7.1,14,1,13,0.929,isolado,capybara#35,6,grupo,,True,2,2
capybara,lib/capybara/selenium/nodes/safari_node.rb,a210c6e57872,testing,9.2,19,0,100,0.0,2,0.0,10,1,10,1.0,isolado,capybara#35,6,grupo,,True,1,1
carrierwave,lib/carrierwave.rb,5effe4ecaae9,file upload,3,3,100,0,0.0,1,0.0,4,5,4,1.0,isolado,carrierwave#0,12,diversidade,185,False,0,0
carrierwave,lib/carrierwave/mounter.rb,5effe4ecaae9,file upload,6.5,28,3,88,0.0,1,0.0,32,4,32,1.0,isolado,carrierwave#4,2,diversidade,138,False,0,0
carrierwave,lib/carrierwave/uploader/configuration.rb,5effe4ecaae9,file upload,19,40,0,50,0.25,0,33.3,6,4,6,1.0,isolado,carrierwave#9,1,diversidade,48,False,0,0
carrierwave,lib/carrierwave/uploader/store.rb,5effe4ecaae9,file upload,6.5,16,0,36,1.25,0,0.0,11,4,11,1.0,isolado,carrierwave#0,12,diversidade,219,False,0,0
childprocess,lib/childprocess.rb,c756730c4ac4,processes,6.6,27,100,53,0.0,0,0.0,17,1,16,0.941,isolado,childprocess#0,3,diversidade,180,True,1,1
childprocess,lib/childprocess/process_spawn_process.rb,c756730c4ac4,processes,15.9,58,0,57,0.0,1,0.0,7,2,6,0.857,isolado,childprocess#0,3,diversidade,102,True,1,1
chronic,lib/chronic/date.rb,7d3d82d38c99,date and time processing,4.8,8,100,100,0.0,0,0.0,5,2,3,0.6,isolado,chronic#0,2,diversidade,189,False,0,0
chronic,lib/chronic/handler.rb,7d3d82d38c99,date and time processing,14.2,49,0,80,0.0,0,40.0,5,2,5,1.0,isolado,chronic#1,1,diversidade,154,False,0,3
chronic,lib/chronic/mini_date.rb,7d3d82d38c99,date and time processing,7.2,15,25,75,0.0,0,0.0,4,2,4,1.0,isolado,chronic#3,4,grupo,,True,2,3
chronic,lib/chronic/repeaters/repeater_season.rb,7d3d82d38c99,date and time processing,6.5,21,0,62,0.0,2,0.0,13,2,13,1.0,isolado,chronic#3,4,grupo,,True,3,4
chronic,lib/chronic/repeaters/repeater_season_name.rb,7d3d82d38c99,date and time processing,8,21,0,100,0.0,3,0.0,4,2,4,1.0,isolado,chronic#3,4,grupo,,True,2,3
chronic,lib/chronic/season.rb,7d3d82d38c99,date and time processing,3.8,5,75,25,0.0,0,0.0,4,2,3,0.75,isolado,chronic#3,4,grupo,356,True,1,1
cocoapods,lib/cocoapods/command/install.rb,5493bfd201a3,package management,7.3,9,33,100,0.67,2,0.0,3,3,3,1.0,isolado,cocoapods#0,45,diversidade,32,False,0,0
cocoapods,lib/cocoapods/command/repo/remove.rb,5493bfd201a3,package management,5.3,7,0,33,0.0,3,0.0,3,4,3,1.0,isolado,cocoapods#15,1,diversidade,225,False,0,0
cocoapods,lib/cocoapods/executable.rb,5493bfd201a3,package management,13,33,70,80,0.0,1,20.0,10,3,10,1.0,isolado,cocoapods#0,45,diversidade,247,False,0,1
cocoapods,lib/cocoapods/generator/embed_frameworks_script.rb,5493bfd201a3,package management,29.6,129,0,60,0.0,0,0.0,5,3,5,1.0,isolado,cocoapods#24,1,diversidade,197,False,0,0
cocoapods,lib/cocoapods/installer/analyzer/specs_state.rb,5493bfd201a3,package management,9,19,0,40,0.0,0,40.0,5,4,5,1.0,isolado,cocoapods#34,1,diversidade,119,False,0,1
cocoapods,lib/cocoapods/target/pod_target.rb,5493bfd201a3,package management,6.7,31,0,88,0.0,1,0.0,90,2,70,0.778,isolado,cocoapods#0,45,diversidade,157,False,0,0
cocoapods,lib/cocoapods/version_metadata.rb,5493bfd201a3,package management,5.7,8,100,33,0.0,0,0.0,3,2,3,1.0,isolado,cocoapods#29,11,diversidade,186,False,0,0
coderay,lib/coderay/encoders/count.rb,d30855fe96e3,code highlighting,3.5,5,0,0,0.0,1,0.0,4,3,4,1.0,isolado,coderay#0,13,diversidade,196,False,0,0
coderay,lib/coderay/scanners/php.rb,d30855fe96e3,code highlighting,98.7,289,0,67,0.0,2,0.0,3,5,3,1.0,isolado,coderay#0,13,diversidade,105,False,0,0
commander,lib/commander/command.rb,b4c6be4b149c,cli builder,5.1,11,0,73,0.33,0,20.0,15,3,14,0.933,isolado,commander#0,3,grupo,,True,1,2
commander,lib/commander/runner.rb,b4c6be4b149c,cli builder,7.7,38,9,64,0.0,2,0.0,33,4,31,0.939,isolado,commander#0,3,grupo,,True,2,2
commander,lib/commander/user_interaction.rb,b4c6be4b149c,cli builder,7.4,32,0,83,0.0,0,6.7,30,4,28,0.933,isolado,commander#0,3,grupo,,True,1,2
concurrent-ruby,docs-source/medium-example.init.rb,0b88d5ff75f6,concurrency and parallelism,3,4,67,0,0.0,0,0.0,3,0,3,1.0,isolado,concurrent-ruby#0,1,diversidade,235,False,0,0
concurrent-ruby,lib/concurrent-ruby/concurrent/executor/java_thread_pool_executor.rb,0b88d5ff75f6,concurrency and parallelism,5.1,35,0,87,0.5,4,0.0,15,2,15,1.0,com a biblioteca carregada,concurrent-ruby#9,1,diversidade,73,False,0,0
connection_pool,lib/connection_pool/fork.rb,78bc41e2a9ff,database tools,8,14,67,67,0.0,0,0.0,3,2,3,1.0,isolado,connection_pool#1,1,diversidade,159,False,0,0
countries,lib/countries/configuration.rb,8c026f5b49da,country data,4.5,9,38,25,0.0,0,0.0,8,2,8,1.0,isolado,countries#0,7,diversidade,240,True,2,2
countries,lib/countries/country.rb,8c026f5b49da,country data,3.5,7,0,83,2.5,0,4.2,24,2,20,0.833,isolado,countries#0,7,diversidade,255,True,1,4
countries,lib/countries/country/country_subdivision_methods.rb,8c026f5b49da,country data,4.3,7,0,100,0.0,0,0.0,10,2,9,0.9,isolado,countries#1,1,diversidade,69,False,0,2
countries,lib/countries/data.rb,8c026f5b49da,country data,5.2,11,92,67,1.0,0,0.0,24,2,24,1.0,isolado,countries#0,7,diversidade,147,True,1,3
countries,lib/countries/subdivision.rb,8c026f5b49da,country data,3.8,5,0,50,0.0,0,50.0,4,2,4,1.0,isolado,countries#6,1,diversidade,203,False,0,3
dalli,lib/dalli.rb,fc1b590e462a,caching,4,6,100,25,0.0,3,0.0,4,11,4,1.0,isolado,dalli#0,15,diversidade,95,False,0,0
dalli,lib/dalli/protocol/request_formatter.rb,fc1b590e462a,caching,11.6,21,0,76,0.25,1,0.0,17,4,16,0.941,isolado,dalli#5,1,diversidade,96,False,0,0
dalli,lib/dalli/servers_arg_normalizer.rb,fc1b590e462a,caching,5.7,7,100,100,0.0,0,0.0,3,2,3,1.0,isolado,dalli#0,15,diversidade,223,False,0,0
danger,lib/danger/ci_source/ci_source.rb,c94d38b3ce68,automation,3.1,4,57,29,0.0,0,0.0,7,2,6,0.857,isolado,danger#7,19,grupo,442,True,1,1
danger,lib/danger/ci_source/local_only_git_repo.rb,c94d38b3ce68,automation,3.3,5,33,50,0.0,1,0.0,6,2,6,1.0,isolado,danger#7,19,grupo,,True,1,1
danger,lib/danger/commands/local.rb,c94d38b3ce68,automation,12,20,20,60,0.0,2,0.0,5,2,5,1.0,isolado,danger#7,19,grupo,,True,1,2
danger,lib/danger/commands/mr.rb,c94d38b3ce68,automation,14,21,20,60,0.0,2,0.0,5,2,5,1.0,isolado,danger#7,19,grupo,,True,1,2
danger,lib/danger/commands/pr.rb,c94d38b3ce68,automation,14.4,21,20,60,0.0,2,0.0,5,2,5,1.0,isolado,danger#7,19,grupo,,True,1,2
danger,lib/danger/commands/staging.rb,c94d38b3ce68,automation,9.8,15,25,50,0.0,2,0.0,4,2,4,1.0,isolado,danger#7,19,grupo,,True,1,2
danger,lib/danger/danger_core/dangerfile.rb,c94d38b3ce68,automation,12.5,35,9,77,0.5,0,36.4,22,2,19,0.864,isolado,danger#38,4,grupo,254,True,2,10
danger,lib/danger/danger_core/environment_manager.rb,c94d38b3ce68,automation,6.2,19,25,56,0.0,0,0.0,16,2,15,0.938,isolado,danger#7,19,grupo,,True,14,15
danger,lib/danger/danger_core/executor.rb,c94d38b3ce68,automation,9.2,35,0,38,0.0,0,0.0,8,2,8,1.0,isolado,danger#7,19,grupo,,True,1,3
danger,lib/danger/danger_core/message_aggregator.rb,c94d38b3ce68,automation,12.3,26,33,67,0.0,0,0.0,3,2,3,1.0,isolado,danger#38,4,grupo,,True,1,1
danger,lib/danger/danger_core/messages/markdown.rb,c94d38b3ce68,automation,9,14,0,83,0.0,1,0.0,6,2,6,1.0,isolado,danger#40,3,diversidade,136,False,0,8
